source,source_job_id,company,title,location,latitude,longitude,employment_type,workplace_type,detected_intents,course_scores,url
vagas_com,2833765,"em Engenharia Civil, Engenharia de Produção e Engenharia Mecânica - 85065","Estágio em Engenharia Civil, Engenharia de Produção e Engenharia Mecânica - 85065",Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 70, ""civil_engineering"": 70, ""production_engineering"": 70, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833765/estagio-em-engenharia-civil-engenharia-de-producao-e-engenharia-mecanica-85065
vagas_com,2830232,Biolab Farmacêutica,Jovem de Impacto Jurídico,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830232/jovem-de-impacto-juridico
vagas_com,2834039,Tract Tax & Business,Consultor Tributário Pleno - Impostos Indiretos,Salvador / BA,-12.97563,-38.49096,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 56, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834039/consultor-tributario-pleno-impostos-indiretos
vagas_com,2819304,Clealco,"Analista de Recrutamento, Seleção e Treinamento",Clementina / SP,,,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2819304/analista-de-recrutamento-selecao-e-treinamento
vagas_com,2834541,Confidencial,Especialista de Educação Corporativa & Produtos Digitais – São Paulo / SP,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 12, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834541/especialista-de-educacao-corporativa-produtos-digitais-sao-paulo-sp
vagas_com,2830437,de Processos Jr,Analista de Processos Jr,Tatuí / SP,-23.35556,-47.85694,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830437/analista-de-processos-jr
vagas_com,2830463,de Melhoria Contínua Sr (Nys),Analista de Melhoria Contínua Sr (Nys),Tatuí / SP,-23.35556,-47.85694,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 22, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830463/analista-de-melhoria-continua-sr-nys
vagas_com,2830568,de Treinamento,Analista de Treinamento,,,,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830568/analista-de-treinamento
vagas_com,2834493,de RH Pl,Analista de RH Pl,Rio de Janeiro / RJ,-22.90642,-43.18223,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834493/analista-de-rh-pl
vagas_com,2830510,de Marketing Pl - Equinos (Eventos),Analista de Marketing Pl - Equinos (Eventos),Louveira / SP,-23.08639,-46.95056,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830510/analista-de-marketing-pl-equinos-eventos
vagas_com,2829349,de Pesquisa e Desenvolvimento- Suplementos I,Analista de Pesquisa e Desenvolvimento- Suplementos I,Louveira / SP,-23.08639,-46.95056,,,research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2829349/analista-de-pesquisa-e-desenvolvimento-suplementos-i
vagas_com,2831835,Engenharia,Estágio Engenharia Industrial,Mogi das Cruzes / SP,-23.52278,-46.18833,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831835/estagio-engenharia-industrial
vagas_com,2824941,Engenharia,Estágio de Engenharia - Sorocaba/SP,- Sorocaba/SP,-23.50167,-47.45806,Estágio,,internship,"{""electrical_engineering"": 70, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2824941/estagio-de-engenharia-sorocaba-sp
vagas_com,2832109,Facilities -,Estágio Facilities - Engenharia e Arquitetura,Recife / PE,-8.05389,-34.88111,Estágio,,internship,"{""electrical_engineering"": 49, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 42, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832109/estagio-facilities-engenharia-e-arquitetura
vagas_com,2831925,Facilities -,Estágio Facilities - Engenharia e Arquitetura,Betim / MG,-19.96778,-44.19833,Estágio,,internship,"{""electrical_engineering"": 49, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 42, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831925/estagio-facilities-engenharia-e-arquitetura
vagas_com,2832773,Engenharia,Estágio em Engenharia de Manutenção Industrial,São Bernardo do Campo / SP,-23.69389,-46.565,Estágio,,internship,"{""electrical_engineering"": 49, ""computer_science"": 0, ""mechanical_engineering"": 22, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832773/estagio-em-engenharia-de-manutencao-industrial
vagas_com,2834457,em Construção e Montagem,Estágio em Construção e Montagem,Paulínia / SP,-22.76111,-47.15417,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 22, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834457/estagio-em-construcao-e-montagem
vagas_com,2833926,- Qualidade,Estágio - Qualidade,", eletrônicos ou equipamentos para telecomunicações;- Experiência/conhecimento no Será diferencial inglês avançado para escrita e conversação;Local de trabalho: Sorocaba/SP;Horário do",,,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833926/estagio-qualidade
vagas_com,2816449,Superior |,Estagio Superior | Estagio Técnico - Banco de Talentos,Riolândia/SP.Cursos:Engenharia Agronômica | Administração | Ciências Contábeis | Técnico Enfermagem |,,,Estágio,,internship,"{""electrical_engineering"": 58, ""computer_science"": 0, ""mechanical_engineering"": 49, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 49, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2816449/estagio-superior-estagio-tecnico-banco-de-talentos
vagas_com,2830343,Estagiária,Pessoa Estagiária de Operações,Fortaleza / CE,-3.71722,-38.54306,Estágio,,internship,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 51, ""production_engineering"": 22, ""administration"": 22, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830343/pessoa-estagiaria-de-operacoes
vagas_com,2832712,de Pós Vendas,Estagiário de Pós Vendas,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 49, ""computer_science"": 0, ""mechanical_engineering"": 49, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 66, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832712/estagiario-de-pos-vendas
vagas_com,2834366,Administrativo - Araucária,Estágio Administrativo - Araucária,Araucária / PR,-25.59306,-49.41028,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 58, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834366/estagio-administrativo-araucaria
vagas_com,2830693,(a) Superior | Confiabilidade Integridade Industrial,Estagiário (a) Superior | Confiabilidade Integridade Industrial,Pontes Gestal / SP,,,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830693/estagiario-a-superior-confiabilidade-integridade-industrial
vagas_com,2818504,2026.2 - Grupo Águas do Brasil e Águas de Niterói,Programa de Estágio 2026.2 - Grupo Águas do Brasil e Águas de Niterói,trica Engenharia Mecânica Engenharia Química Jorn... Niterói / RJ,,,Estágio,,internship,"{""electrical_engineering"": 61, ""computer_science"": 0, ""mechanical_engineering"": 49, ""civil_engineering"": 42, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2818504/programa-de-estagio-2026-2-grupo-aguas-do-brasil-e-aguas-de-niteroi
vagas_com,2832234,Confidencial,Analista de Produção Eletrônica,Belo Horizonte / MG,-19.92083,-43.93778,,,,"{""electrical_engineering"": 71, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832234/analista-de-producao-eletronica
vagas_com,2818504,2026.2 - Grupo Águas do Brasil e Águas de Niterói,Programa de Estágio 2026.2 - Grupo Águas do Brasil e Águas de Niterói,genharia Elétrica Engenharia Mecânica Engenharia ... Niterói / RJ,,,Estágio,,internship,"{""electrical_engineering"": 61, ""computer_science"": 0, ""mechanical_engineering"": 49, ""civil_engineering"": 42, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2818504/programa-de-estagio-2026-2-grupo-aguas-do-brasil-e-aguas-de-niteroi
vagas_com,2828533,Engenheiro,Consultor Técnico de Vendas | Engenheiro,Curitiba / PR,-25.42778,-49.27306,,,,"{""electrical_engineering"": 25, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2828533/consultor-tecnico-de-vendas-engenheiro
vagas_com,2825706,Engenharias,Bolsista Doutor Engenharias Tsa,Belo Horizonte / MG,-19.92083,-43.93778,,,,"{""electrical_engineering"": 70, ""computer_science"": 49, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2825706/bolsista-doutor-engenharias-tsa
vagas_com,2833083,Austa Hospital,Analista de Manutenção,São José do Rio Preto / SP,-20.81972,-49.37944,,,,"{""electrical_engineering"": 61, ""computer_science"": 0, ""mechanical_engineering"": 71, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833083/analista-de-manutencao
vagas_com,2828957,Zeentech,Analista de Produto Jr – Integração de Software (Cosi),Goiana / PE,-16.67861,-49.25389,,,,"{""electrical_engineering"": 49, ""computer_science"": 42, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2828957/analista-de-produto-jr-integracao-de-software-cosi
vagas_com,2834289,FI GROUP,Consultor Técnico Jr Industrial / Porto Alegre,Porto Alegre / RS,-30.03283,-51.23019,,,,"{""electrical_engineering"": 49, ""computer_science"": 0, ""mechanical_engineering"": 49, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834289/consultor-tecnico-jr-industrial-porto-alegre
vagas_com,2834210,Eletrônica,Estágio em Eletrônica - 84966,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 22, ""computer_science"": 0, ""mechanical_engineering"": 15, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834210/estagio-em-eletronica-84966
vagas_com,2831317,2026 -,"Programa de Estágio 2026 - Engenharia Clínica - Técnico em Eletrônica, Mecânica , Mecatrônica, Automação",Vespasiano / MG,-19.69194,-43.92333,Estágio,,internship,"{""electrical_engineering"": 30, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831317/programa-de-estagio-2026-engenharia-clinica-tecnico-em-eletronica-mecanica-mecatronica-automacao
vagas_com,2833765,Engenharia,"Estágio em Engenharia Civil, Engenharia de Produção e Engenharia Mecânica - 85065",Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 70, ""civil_engineering"": 79, ""production_engineering"": 70, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833765/estagio-em-engenharia-civil-engenharia-de-producao-e-engenharia-mecanica-85065
vagas_com,2832234,Eletrônica,Analista de Produção Eletrônica,Belo Horizonte / MG,-19.92083,-43.93778,,,,"{""electrical_engineering"": 71, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832234/analista-de-producao-eletronica
vagas_com,2833926,- Qualidade,Estágio - Qualidade,ou equipamentos para telecomunicações;- Experiência/conhecimento no Será diferencial inglês avançado para escrita e conversação;Local de trabalho: Sorocaba/SP;Horário do,,,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833926/estagio-qualidade
vagas_com,2832284,em Supply Chain,Estágio em Supply Chain,Louveira / SP,-23.08639,-46.95056,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 66, ""administration"": 49, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832284/estagio-em-supply-chain
vagas_com,2831010,Tecnologia,Estágio em TI / Tecnologia - Cotação de Seguro,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 56, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831010/estagio-em-ti-tecnologia-cotacao-de-seguro
vagas_com,2823615,(a) em Controle e Back Office de Fundos de Investimentos,Estagiário (a) em Controle e Back Office de Fundos de Investimentos,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 17, ""computer_science"": 49, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2823615/estagiario-a-em-controle-e-back-office-de-fundos-de-investimentos
vagas_com,2828706,HStern,Programa Lapidando Talentos - Banco de Talentos,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 49, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 49, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2828706/programa-lapidando-talentos-banco-de-talentos
vagas_com,2834156,Ciências,"Analista de Arte, Ciências e Tecnologia / Niterói e São Gonçalo",Niterói / RJ,-22.88333,-43.10361,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834156/analista-de-arte-ciencias-e-tecnologia-niteroi-e-sao-goncalo
